car	marca	modelo	año	cilindrada	estilo	combustibile	transmision	estado	kilometraje	puertas	pagoImpuesto	negociable	recibeVehiculo	fechaIngreso	vecesVisto	comentarios	precio
99497862	Honda	PILOT	2005	"3,400 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	159000	5	SI	SI	NO	20 de Enero del 2020	Este vehículo ha sido visto 710 veces.	Excelente estado; poco uso; bien cuidado; llantas nuevas AT	4975000
58461259	Hyundai	TUCSON	2017	"2,000 cc"	Todo Terreno 4x2	Gasolina	Automática/Dual	Excelente	59700	4	SI	SI	NO	26 de Enero del 2020	Este vehículo ha sido visto 294 veces.	Excelente estado Uso Familiar Precio negociable	13500000
68306652	Hyundai	TUCSON	2017	"2,000 cc"	Todo Terreno 4x2	Gasolina	Automática/Dual	Excelente	59700	4	SI	SI	SI	26 de Enero del 2020	Este vehículo ha sido visto 317 veces.	Excelente estado Uso Familiar Precio negociable	13500000
80207856	Hyundai	TUCSON	2017	"2,000 cc"	Todo Terreno 4x2	Gasolina	Automática/Dual	Excelente	59700	4	SI	SI	SI	27 de Enero del 2020	Este vehículo ha sido visto 947 veces.	Excelente estado Uso Familiar Precio Negociable	13500000
1243465	Honda	CRV EXL	2016	"2,400 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	41000	4	SI	NO	NO	21 de Enero del 2020	Este vehículo ha sido visto 1094 veces.		16016000
17066600	Toyota	FORTUNER	2017	"2,800 cc"	Todo Terreno 4x4	Diesel	Automática/Dual	Excelente	41000	4	SI	SI	NO	12 de Febrero del 2020	Este vehículo ha sido visto 396 veces.	Un solo dueño comprada en agencia- récord de agencia- paquete TRD - trae el motor nuevo de Toyota-	24850000
61458718	Mazda	CX3	2017	"2,000 cc"	Sedán	Gasolina	Automática/Dual	Excelente	21200	4	SI	SI	NO	23 de Enero del 2020	Este vehículo ha sido visto 1726 veces.		13500000
58245867	Chevrolet	TRAX	2018	"1,800 cc"	Todo Terreno 4x2	Gasolina	Automática/Dual	Excelente	34000	4	SI	SI	NO	23 de Enero del 2020	Este vehículo ha sido visto 335 veces.	Un solo dueño-Aún cuenta con garantía	13500000
86886066	Nissan	QASHQAI	2017	"2,000 cc"	Todo Terreno 4x2	Gasolina	Automática/Dual	Excelente	37000	4	SI	SI	NO	24 de Enero del 2020	Este vehículo ha sido visto 368 veces.		13500000
6612585	Mitsubishi	L200	2015	"2,500 cc"	Pickup 4x4	Diesel	Manual	Excelente	120000	4	SI	SI	SI	24 de Enero del 2020	Este vehículo ha sido visto 855 veces.	"Se recibe, excelente estado general, Financiamiento"	13500000
39057415	BMW	X6	2016	"3,000 cc"	Todo Terreno 4x4	Diesel	Automática/Dual	Excelente	41000	4	SI	NO	NO	04 de Febrero del 2020	Este vehículo ha sido visto 883 veces.	Poco kilometraje Récord de agencia	33300000
5552845	BMW	X4	2017	"2,000 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	41066	4	SI	SI	SI	11 de Febrero del 2020	Este vehículo ha sido visto 262 veces.	MAS GASTOS DE TRASPASO	23628300
92369060	Mercedes	Benz GLE250	2017	"2,143 cc"	Todo Terreno 4x4	Diesel	Automática/Dual	Excelente	41100	4	SI	SI	NO	28 de Enero del 2020	Este vehículo ha sido visto 433 veces.	Record de Agencia	34000000
44201146	Hyundai	TUCSON LIMITED	2014	"2,400 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Muy Bueno	41300	4	SI	NO	NO	23 de Enero del 2020	Este vehículo ha sido visto 962 veces.		9000000
83857649	Mitsubishi	L200 SPORTERO	2014	"2,500 cc"	Pickup 4x4	Diesel	Manual	Excelente	160000	4	SI	NO	NO	29 de Enero del 2020	Este vehículo ha sido visto 573 veces.	EXCELENTE ESTADO  LLANTAS NUEVAS TURBO INTERCOOLER	13500000
95210615	Toyota	COASTER	2004	"4,200 cc"	Microbús/Minivan	Diesel	Manual	Muy Bueno	411569	2	SI	SI	NO	30 de Enero del 2020	Este vehículo ha sido visto 188 veces.	EN MUY BUENAS CONDICIONES LISTA PARA TRABAJAR FULL AIRE ASIENTOS DOS Y DOS	13500000
45242993	Mitsubishi	MONTERO LIMITED	2013	"3,200 cc"	Todo Terreno 4x4	Diesel	Automática/Dual	Excelente	143000	4	SI	SI	SI	10 de Febrero del 2020	Este vehículo ha sido visto 370 veces.	impecable poco kms version full el verdadero motor TDI de agencia se puede recibir - valor	13850000
33728881	Chevrolet	CAMARO	2012	"3,600 cc"	Sedán	Gasolina	Manual	Excelente	90000	2	SI	SI	SI	13 de Diciembre del 2019	Este vehículo ha sido visto 3906 veces.	Tiene un Wrap Tornasol pero es negro original. Tiene Muchas Extras Adicionales. Se Puede Recibir	13900000
95415867	Mitsubishi	L200 SPORTERO	2019	"2,500 cc"	Pickup 4x4	Diesel	Manual	Excelente	76000	4	NO	NO	NO	04 de Febrero del 2020	Este vehículo ha sido visto 2416 veces.	Lo vendo para nacionalizar está en Escazú	13900000
19847167	Kia	SORENTO	2011	"2,400 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	42000	4	SI	NO	NO	22 de Enero del 2020	Este vehículo ha sido visto 285 veces.	Excelente estado aire radio control volante esta en Curridabat	7800000
47023949	Kia	SORENTO	2011	"2,400 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	42000	4	SI	NO	NO	22 de Enero del 2020	Este vehículo ha sido visto 393 veces.	EXCELENTE ESTADO USO FAMILIAR ECONOMICO COMODO	7800000
88886165	Toyota	FORTUNER	2008	"3,000 cc"	Todo Terreno 4x4	Diesel	Automática/Dual	Excelente	145000	5	SI	SI	NO	10 de Febrero del 2020	Este vehículo ha sido visto 45 veces.	Carro de garaje todas las extras.	13850000
3356075	Mini	COOPER	2017	"1,500 cc"	Hatchback	Gasolina	Automática/Dual	Excelente	30557	2	SI	SI	SI	08 de Enero del 2020	Este vehículo ha sido visto 998 veces.	más gastos de traspaso	13881416
82721046	Hyundai	SANTA FE GL	2016	"2,400 cc"	Todo Terreno 4x2	Gasolina	Automática/Dual	Excelente	48500	5	SI	SI	NO	13 de Setiembre del 2019	Este vehículo ha sido visto 1176 veces.	llantas nuevas se recibe carro automatico de seis millones aproxi. o se puede transpasar deuda	13900000
4290745	Toyota	HIACE	2016	"3,000 cc"	Pánel	Diesel	Manual	Excelente	57000	4	SI	SI	NO	11 de Diciembre del 2019	Este vehículo ha sido visto 1036 veces.	"Financiamiento Disponible, Excelente Estado, Garantía por Escrito."	13900000
48411494	Subaru	IMPREZA WRX	2013	"2,500 cc"	Sedán	Gasolina	Manual	Excelente	39000	4	SI	NO	NO	03 de Febrero del 2020	Este vehículo ha sido visto 155 veces.	MUY POCOS KMS LLANTAS NUEVAS BATERIA NUEVA MANT AL DIA DE AGENCIA	13900000
68418425	Land	Rover RANGE ROVER HSE	2008	"3,600 cc"	Todo Terreno 4x4	Diesel	Automática/Dual	Excelente	209000	5	SI	SI	SI	07 de Febrero del 2020	Este vehículo ha sido visto 111 veces.	RANGE ROVER HSE TDV8 FULL biturbo diesel se realizo mantenimiento 0 codigos muchas extras	13900000
59218848	Hyundai	TUCSON	2016	"2,000 cc"	Todo Terreno 4x2	Diesel	Automática/Dual	Excelente	36000	4	SI	NO	NO	12 de Febrero del 2020	Este vehículo ha sido visto 66 veces.	EXCELENTE ESTADO CON MUCHAS EXTRAS	13900000
90830104	Toyota	YARIS	2018	"1,500 cc"	Hatchback	Gasolina	Manual	Excelente	22000	4	SI	SI	NO	30 de Enero del 2020	Este vehículo ha sido visto 936 veces.	Prima tres mills negociable se continua con la deuda ciento cincuenta x mes a siete años con seguro	13920000
7860930	Suzuki	VITARA GL PLUZ	2017	"1,600 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	42000	4	SI	SI	SI	31 de Enero del 2020	Este vehículo ha sido visto 1092 veces.	perfecto estado recibo auto de menor valor financio	10900000
49983577	BMW	M3	1998	"3,200 cc"	Sedán	Gasolina	Manual	Excelente	113000	2	SI	SI	SI	10 de Febrero del 2020	Este vehículo ha sido visto 362 veces.	IMPECABLE  MTRES VERSION EUROPEA  CAJA SEIS TRECIENTOS DIEZ CABALLOS DE FUERZA. DE DOS EJEMPLARES EN	13940000
4195192	Toyota	RAV4 LIMITED	2002	"2,000 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	124759	5	SI	SI	SI	04 de Febrero del 2020	Este vehículo ha sido visto 1035 veces.	AL DIA-RECIBO-FINANCIO-GARANTIA X ESCRITO www.autossantodomingocr.com-ABIERTO DOMINGOS	5175000
4687498	Volkswagen	JETTA CLASICO	2013	"2,000 cc"	Sedán	Gasolina	Automática/Dual	Excelente	81753	4	SI	NO	NO	28 de Enero del 2020	Este vehículo ha sido visto 508 veces.	"Precio en dolares sujeto al tipo de cambio de Grupo Quality Motors S.A, precio más traspaso"	5148000
99687222	Hyundai	ACCENT BLUE	2013	"1,600 cc"	Sedán	Gasolina	Automática/Dual	Excelente	68700	4	SI	SI	NO	13 de Enero del 2020	Este vehículo ha sido visto 1385 veces.	Excelente estado Automatico financiamiento disponible	5150000
58333784	Daihatsu	TERIOS BEGO	2009	"1,500 cc"	Todo Terreno 4x4	Gasolina	Manual	Muy Bueno	150000	5	SI	SI	NO	20 de Enero del 2020	Este vehículo ha sido visto 579 veces.	Buen estado. Se recibe Microbus Starex. Negociable. Info al Whatsapp	5150000
62320060	Hyundai	ACCENT BLUE	2013	"1,600 cc"	Sedán	Gasolina	Automática/Dual	Excelente	77600	4	SI	NO	NO	21 de Enero del 2020	Este vehículo ha sido visto 742 veces.	Le ofrezco dos accent uno en negro y en azul	5150000
62407657	Hyundai	ACCENT BLUE	2013	"1,600 cc"	Sedán	Gasolina	Automática/Dual	Excelente	65500	4	SI	NO	NO	27 de Enero del 2020	Este vehículo ha sido visto 827 veces.	Version americana como nuevo shiftronic eco poco kilometraje.	5150000
5443738	Kia	SPORTAGE LX	2006	"2,000 cc"	Todo Terreno 4x2	Gasolina	Manual	Excelente	ND	5	SI	SI	SI	28 de Enero del 2020	Este vehículo ha sido visto 269 veces.	Impecable recibo puedo financiar una parte	5150000
39194500	Toyota	RAV4	2001	"2,000 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	239000	5	SI	SI	NO	30 de Enero del 2020	Este vehículo ha sido visto 201 veces.	TOYOTA RAV   ESTA EXCELENTE MECANICAMENTE. DIRECCION HIDRAULICA .FRENOS .RADIADOR. LLANTAS. VVT-i	5150000
55694374	Hyundai	ACCENT	2013	"1,600 cc"	Hatchback	Gasolina	Automática/Dual	Excelente	90000	4	SI	SI	NO	03 de Febrero del 2020	Este vehículo ha sido visto 325 veces.	Excelente estado	5150000
88551654	Toyota	YARIS	2012	"1,300 cc"	Hatchback	Gasolina	Manual	Muy Bueno	148223	5	SI	SI	NO	06 de Febrero del 2020	Este vehículo ha sido visto 225 veces.		5150000
4479032	Suzuki	SWIFT DZIRE	2013	"1,200 cc"	Sedán	Gasolina	Manual	Excelente	43000	4	SI	SI	SI	13 de Febrero del 2020	Este vehículo ha sido visto 76 veces.	De contado mejoró el precio	5150000
89645586	Hyundai	ACCENT	2013	"1,500 cc"	Sedán	Gasolina	Automática/Dual	Excelente	77000	4	SI	SI	SI	04 de Octubre del 2019	Este vehículo ha sido visto 3791 veces.	MARCHAMO INCLUIDO - FINANCIÓ - RECIBO SEGÚN AUTO	5175000
6500098	Hyundai	TERRACAN	2001	"2,400 cc"	Todo Terreno 4x4	Diesel	Manual	Excelente	159181	4	SI	SI	SI	22 de Enero del 2020	Este vehículo ha sido visto 449 veces.	AL DÍA-GARANTÍA X ESCRITO-RECIBO-FINANCIO-autossantodomingocr ABIERTO LOS DOMINGOS	5175000
13555126	Suzuki	SX4	2008	"2,000 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	87000	4	SI	SI	NO	12 de Febrero del 2020	Este vehículo ha sido visto 116 veces.	Carro en excelented condicions.	4900000
5963508	Toyota	PRIUS	2010	"1,800 cc"	Hatchback	Híbrido	Automática/Dual	Excelente	158566	5	SI	SI	SI	12 de Febrero del 2020	Este vehículo ha sido visto 213 veces.	EXCELENTE ESTADO ! VENGA Y LO TERMINA DE NEGOCIAR	5175000
37509178	Honda	CRV	2005	"2,400 cc"	Todo Terreno 4x2	Gasolina	Automática/Dual	Bueno	168000	5	NO	SI	NO	24 de Enero del 2020	Este vehículo ha sido visto 484 veces.	Crv le falta marchamo lo vendo porque voy a estudiar no puedo mantenerlo	3400000
5711388	Toyota	YARIS	2007	"1,500 cc"	Sedán	Gasolina	Automática/Dual	Excelente	160269	4	SI	SI	SI	14 de Febrero del 2020	Este vehículo ha sido visto 310 veces.	AL DÍA-GARANTÍA X ESCRITO-RECIBO-FINANCIO-autossantodomingocr ABIERTO LOS DOMINGOS	4775000
4651141	Suzuki	APV	2011	"1,500 cc"	Pánel	Gasolina	Manual	Excelente	100000	4	SI	SI	NO	08 de Febrero del 2020	Este vehículo ha sido visto 450 veces.	UN SOLO DUEÑO ESTA TODO ORIGINAL CERO SONIDOS MUY POCOS ASI RECIBO Y FINANCIO  TODO AL DIA	4795000
40061285	Toyota	PRIUS	2008	"1,500 cc"	Station Wagon	Híbrido	Automática/Dual	Excelente	175000	5	SI	SI	NO	07 de Mayo del 2019	Este vehículo ha sido visto 4941 veces.	Asientos de cuero.  Sin restriccion vehicular y con record completo de agencia.	4800000
6537557	Fiat	PUNTO EVO	2014	"1,400 cc"	Hatchback	Gasolina	Manual	Excelente	40000	4	SI	SI	SI	09 de Octubre del 2019	Este vehículo ha sido visto 1829 veces.	Recibo Financio Garantia. Excelente NO SE LO PIERDA!!! Muy poco recorrido.	4800000
62782146	Toyota	COROLLA CE	2008	"1,800 cc"	Sedán	Gasolina	Automática/Dual	Excelente	90000	4	SI	SI	SI	18 de Octubre del 2019	Este vehículo ha sido visto 2017 veces.	PARA INSCRIBIR FULL EXTRAS VERSION USA COMO NUEVA CERO OXIDO MUY LINDA IMPECABLE	4800000
66696956	Suzuki	SWIFT	2012	"1,400 cc"	Hatchback	Gasolina	Manual	Muy Bueno	102000	5	NO	SI	NO	28 de Noviembre del 2019	Este vehículo ha sido visto 2581 veces.	Vehículo en excelentes condiciones. Precio negociable.	4800000
29522412	Hyundai	I10	2016	"1,200 cc"	Hatchback	Gasolina	Manual	Excelente	130	4	SI	SI	SI	18 de Diciembre del 2019	Este vehículo ha sido visto 2440 veces.	Excelentes condiciones de agencia !!!!!! recibimos carro de menor valor	4800000
3357085	Toyota	YARIS	2007	"1,500 cc"	Sedán	Gasolina	Automática/Dual	Excelente	107000	4	SI	SI	NO	15 de Febrero del 2020	Este vehículo ha sido visto 11 veces.	"EXCELENTE ESTADO, IMPECABLE,TITULO LIMPIO,CERO ACCIDENTES,LE HACEMOS EL CARFAX"	4775000
74028543	Nissan	FRONTIER XE	2002	"2,400 cc"	Pickup 4x2	Gasolina	Manual	Muy Bueno	166000	2	SI	SI	SI	28 de Enero del 2020	Este vehículo ha sido visto 231 veces.	Pick up en buen estado precio negociable recibo de menor valor...	4795000
32722379	Hyundai	TUCSON	2008	"2,000 cc"	Todo Terreno 4x2	Gasolina	Automática/Dual	Muy Bueno	163000	5	SI	SI	NO	05 de Febrero del 2019	Este vehículo ha sido visto 4640 veces.		4800000
9680693	Toyota	RAV4	2003	"2,000 cc"	Todo Terreno 4x4	Gasolina	Manual	Excelente	ND	5	SI	SI	SI	17 de Setiembre del 2019	Este vehículo ha sido visto 2411 veces.	SE RECIBE Y SE FINANCIA	4800000
61531522	Hyundai	TUCSON	2008	"2,000 cc"	Todo Terreno 4x2	Gasolina	Manual	Excelente	109300	5	SI	SI	NO	04 de Noviembre del 2019	Este vehículo ha sido visto 1254 veces.	Un sólo dueño. Precio negociable	4800000
26314682	Kia	SPORTAGE	2009	"2,000 cc"	Todo Terreno 4x2	Gasolina	Manual	Muy Bueno	200000	5	SI	SI	NO	10 de Diciembre del 2019	Este vehículo ha sido visto 1400 veces.	Radio Pioneer con android auto y apple car-racks thule-llantas con buena vida-alfombras weathertech	4800000
93316908	Honda	CIVIC	2007	"1,800 cc"	Sedán	Gasolina	Manual	Excelente	150800	4	SI	SI	NO	28 de Diciembre del 2019	Este vehículo ha sido visto 858 veces.	89259581	4800000
33619687	Audi	A4	2011	"1,800 cc"	Sedán	Gasolina	Automática/Dual	Excelente	70000	4	SI	NO	NO	12 de Febrero del 2020	Este vehículo ha sido visto 855 veces.	Impecable- Version más full qué hay- mantenimiento de agencia-  Dos dueños	7990000
92673144	JMC	N601	2016	"2,800 cc"	Camión 1.0-3.5 ton.	Diesel	Manual	Excelente	67000	2	SI	SI	NO	09 de Agosto del 2019	Este vehículo ha sido visto 3169 veces.	POCO USO UN SOLO DUENO ALFOMBRA HULE A LA MEDIDA Y COBERTORES ASIENTOS A LA MEDIDA	7995000
1985194	Ssang	Yong TIVOLI	2017	"1,600 cc"	Todo Terreno 4x2	Diesel	Automática/Dual	Excelente	59000	4	SI	NO	SI	18 de Julio del 2019	Este vehículo ha sido visto 5051 veces.	Impecable y Hermoso - FB: Z MOTORS. Contáctenos x WhatsApp!!!	8000000
41469079	Nissan	SENTRA	2016	"2,000 cc"	Sedán	Gasolina	Automática/Dual	Excelente	64000	4	SI	SI	SI	06 de Febrero del 2020	Este vehículo ha sido visto 183 veces.	EXCELENTE ESTAD PODRIA RECIBIR VEHICULO EN PARTE DE PAGO NEGOCIABLE MUY BIEN CUIDADO	7990000
8415386	Nissan	VERSA	2018	"1,600 cc"	Sedán	Gasolina	Manual	Excelente	49000	4	SI	SI	SI	10 de Febrero del 2020	Este vehículo ha sido visto 90 veces.	GANGA GANGA GANGA FINANCIO UN SOLO DUEÑO  VEHÍCULO COMO NUEVO	7990000
7833953	Audi	Q7	2007	"4,200 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	135000	5	SI	SI	SI	12 de Febrero del 2020	Este vehículo ha sido visto 214 veces.	"impecable full , techo panoramico tapiceria impecable recibo y financio"	7990000
23923848	Mercedes	Benz ML320 CDI	2006	"3,000 cc"	Todo Terreno 4x4	Diesel	Automática/Dual	Excelente	170000	4	SI	SI	SI	17 de Enero del 2020	Este vehículo ha sido visto 897 veces.	SUSPENSION NEUMATICA AIRMATIC - TURBO DIESEL MUY RAPIDO Y ECONOMICO - RECIBO MENOR VALOR	7995000
3196045	Nissan	FRONTIER XE	2006	"2,500 cc"	Pickup 4x2	Gasolina	Manual	Excelente	102000	2	SI	SI	SI	08 de Julio del 2019	Este vehículo ha sido visto 2799 veces.	"transmisión manual, CLUTCH NUEVO, tracción x, estribos, duraliner, excelente estado mecánico"	8000000
3297646	Toyota	YARIS	2015	"1,500 cc"	Hatchback	Gasolina	Automática/Dual	Excelente	43520	4	SI	SI	SI	29 de Agosto del 2019	Este vehículo ha sido visto 2940 veces.	"aros de lujo, Bluetooth, USB y AUX, volante multifuncional, vidrios y espejos eléctricos, excelente"	8000000
7506846	Ford	ESCAPE SE	2011	"2,500 cc"	Todo Terreno 4x2	Gasolina	Automática/Dual	Excelente	94000	4	SI	SI	SI	06 de Setiembre del 2019	Este vehículo ha sido visto 2232 veces.	"Recibo y Financio, esta impecable, llantas nuevas, muy cuidado, muy fuerte"	8000000
56614821	Freightliner	FL70	2004	"6,400 cc"	Camión 10.0 ton. o más	Diesel	Manual	Muy Bueno	38978	2	SI	SI	NO	18 de Setiembre del 2019	Este vehículo ha sido visto 1912 veces.	Vagoneta con motor Mercedes-Benz se aceptan ofertas!!!	8000000
32159156	Kia	K2700	2015	"2,700 cc"	Camión 1.0-3.5 ton.	Diesel	Manual	Excelente	75000	2	SI	SI	NO	30 de Setiembre del 2019	Este vehículo ha sido visto 1456 veces.	Record de agencia. Bateria nueva	8000000
8455089	Toyota	YARIS	2017	"1,500 cc"	Sedán	Gasolina	Manual	Excelente	ND	4	SI	SI	SI	11 de Noviembre del 2019	Este vehículo ha sido visto 1582 veces.	"se recibe y se financia hay dos colores gris plata, gris oscuro"	8000000
45238335	Nissan	SENTRA	2016	"1,800 cc"	Sedán	Gasolina	Manual	Excelente	46000	5	NO	SI	NO	19 de Noviembre del 2019	Este vehículo ha sido visto 1302 veces.	Excelente Estado Precio Negociable.	8000000
72768548	Nissan	FRONTIER	2012	"3,000 cc"	Pickup 4x4	Diesel	Manual	Muy Bueno	263000	4	SI	NO	NO	08 de Diciembre del 2019	Este vehículo ha sido visto 2579 veces.	Muy buen mantenimiento buenas condiciones	8000000
6228554	Toyota	RAV4	2012	"2,400 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	146987	4	SI	NO	SI	13 de Febrero del 2020	Este vehículo ha sido visto 648 veces.	Impecable FB: Z MOTORS. Contáctenos x WhatsApp.	7650000
8202028	Toyota	YARIS E	2015	"1,500 cc"	Sedán	Gasolina	Automática/Dual	Excelente	ND	4	SI	NO	NO	13 de Agosto del 2019	Este vehículo ha sido visto 5168 veces.	Version nacional de agencia estable mecanicamente y pintura garantia por escrito	7679172
66341127	BMW	325I	2010	"3,000 cc"	Sedán	Gasolina	Manual	Excelente	38000	4	SI	NO	SI	31 de Enero del 2020	Este vehículo ha sido visto 550 veces.	Ganga. Como Nuevo récord de agencia. precio de contado. Puedo recibir	7695000
4826762	Citroen	C-ELYSEE	2017	"1,600 cc"	Sedán	Gasolina	Automática/Dual	Excelente	45500	4	SI	NO	SI	02 de Julio del 2019	Este vehículo ha sido visto 3694 veces.	Impecable y Hermoso - FB: Z MOTORS. Contáctenos x WhatsApp!!!	7700000
48320489	Hyundai	STAREX H1	2009	"2,500 cc"	Microbús/Minivan	Diesel	Automática/Dual	Excelente	58230	4	SI	SI	SI	11 de Enero del 2020	Este vehículo ha sido visto 1806 veces.	Excelente estado venga y lo negociamos también tenemos otros modelos  y colores	7700000
48341171	Jeep	CHEROKEE	2008	"2,800 cc"	Todo Terreno 4x4	Diesel	Automática/Dual	Excelente	188000	5	SI	SI	NO	22 de Enero del 2020	Este vehículo ha sido visto 1064 veces.	Hablemos - Perfecto Estado	7700000
39947575	Hyundai	ELANTRA GLS	2015	"1,800 cc"	Sedán	Gasolina	Automática/Dual	Excelente	22560	4	SI	SI	NO	27 de Enero del 2020	Este vehículo ha sido visto 471 veces.	IMPECABLE PARA INSCRIBIR PRECIO NEGOCIABLE FULL PAQUETE ELÉCTRICO AUTOMÁTICO DUAL	7700000
18628861	Hyundai	ELANTRA	2015	"1,600 cc"	Sedán	Gasolina	Automática/Dual	Excelente	77000	4	SI	SI	NO	21 de Enero del 2020	Este vehículo ha sido visto 376 veces.	Kilómetros no millas recibo bego jimny o ecosport menor valor	7695000
65932501	Honda	CITY EX	2014	"1,500 cc"	Sedán	Gasolina	Manual	Excelente	59000	4	SI	SI	NO	08 de Julio del 2019	Este vehículo ha sido visto 2211 veces.	Record agencia llantas nuevas pantalla tactil inteligente	7700000
37227990	Honda	FIT	2015	"1,500 cc"	Hatchback	Gasolina	Automática/Dual	Excelente	38500	4	SI	SI	NO	19 de Noviembre del 2019	Este vehículo ha sido visto 1791 veces.	Record Faco-Luces led-Cámara trasera-Alfombras hule Honda-Polarizado-Botaguas-Poco Km	7700000
35279000	Hyundai	TUCSON	2011	"2,000 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	127000	4	SI	SI	NO	16 de Enero del 2020	Este vehículo ha sido visto 1059 veces.	Un solo dueño. Se Recibe de menor valor.	7700000
48371386	Kia	SORENTO	2011	"2,400 cc"	Todo Terreno 4x2	Gasolina	Automática/Dual	Excelente	152000	5	SI	SI	SI	27 de Enero del 2020	Este vehículo ha sido visto 425 veces.	Esta impecable lo tengo en Grecia	7700000
46480945	Kia	RIO	2017	"1,600 cc"	Sedán	Gasolina	Manual	Excelente	52000	4	SI	NO	NO	03 de Febrero del 2020	Este vehículo ha sido visto 137 veces.	Excelente estado un solo dueño sacado de agencia	7700000
77769387	Nissan	TIIDA	2018	"1,600 cc"	Sedán	Gasolina	Manual	Excelente	33000	4	SI	SI	NO	03 de Febrero del 2020	Este vehículo ha sido visto 180 veces.	Impecable de pintura y tapicería. Poco kilometraje. Como nuevo.	7700000
27911026	Toyota	RAV4 SPORT	2007	"3,000 cc"	Todo Terreno 4x2	Gasolina	Automática/Dual	Excelente	ND	4	SI	SI	NO	04 de Febrero del 2020	Este vehículo ha sido visto 118 veces.	Excelente estado en general	7700000
3212942	Audi	Q7 S LINE	2013	"3,000 cc"	Todo Terreno 4x4	Gasolina	Automática/Dual	Excelente	42000	4	SI	SI	SI	09 de Diciembre del 2019	Este vehículo ha sido visto 1567 veces.	"Como nuevo, Sline Prestige Quattro, siete pasajeros, pocos kilómetros."	18278700
